Log file open, 05/27/15 10:15:13
LogInit:Display: Running engine for game: TimeManipulation
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: C:/Program Files/Unreal Engine/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.05.27-00.15.13:974][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.05.27-00.15.26:137][  0]LogPackFactory: Content/StarterContent/Textures/T_Gravel_N.uasset (425) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Gravel_N.uasset
[2015.05.27-00.15.26:138][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_01_D.uasset (449) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_01_D.uasset
[2015.05.27-00.15.26:140][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_01_N.uasset (449) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_01_N.uasset
[2015.05.27-00.15.26:140][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_02_D.uasset (449) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_02_D.uasset
[2015.05.27-00.15.26:141][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_02_N.uasset (449) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_02_N.uasset
[2015.05.27-00.15.26:143][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Detail_N.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Detail_N.uasset
[2015.05.27-00.15.26:144][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Dirt_D.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Dirt_D.uasset
[2015.05.27-00.15.26:146][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Dirt_N.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Dirt_N.uasset
[2015.05.27-00.15.26:146][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Grass_D.uasset (12014827) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Grass_D.uasset
[2015.05.27-00.15.26:157][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Grass_N.uasset (11617917) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Grass_N.uasset
[2015.05.27-00.15.26:165][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Gravel_D.uasset (10627659) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset
[2015.05.27-00.15.26:174][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Gravel_N.uasset (7408581) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset
[2015.05.27-00.15.26:181][  0]LogPackFactory: Content/StarterContent/Textures/T_ground_Moss_D.uasset (13034653) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_ground_Moss_D.uasset
[2015.05.27-00.15.26:190][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Moss_N.uasset (8389816) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Moss_N.uasset
[2015.05.27-00.15.26:198][  0]LogPackFactory: Content/StarterContent/Textures/T_Ground_Noise_N.uasset (431) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Ground_Noise_N.uasset
[2015.05.27-00.15.26:198][  0]LogPackFactory: Content/StarterContent/Textures/T_Lamp_M.uasset (781809) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Lamp_M.uasset
[2015.05.27-00.15.26:201][  0]LogPackFactory: Content/StarterContent/Textures/T_Lamp_N.uasset (2076923) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Lamp_N.uasset
[2015.05.27-00.15.26:205][  0]LogPackFactory: Content/StarterContent/Textures/T_MacroVariation.uasset (10882792) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_MacroVariation.uasset
[2015.05.27-00.15.26:214][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset (9680629) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset
[2015.05.27-00.15.26:221][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Copper_D.uasset (8854788) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Copper_D.uasset
[2015.05.27-00.15.26:228][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Dark_Gun_metal_E.uasset (460) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Dark_Gun_metal_E.uasset
[2015.05.27-00.15.26:230][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Dark_Gun_metal_N.uasset (460) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Dark_Gun_metal_N.uasset
[2015.05.27-00.15.26:231][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Gold_D.uasset (8838906) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Gold_D.uasset
[2015.05.27-00.15.26:238][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Gold_N.uasset (2813572) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Gold_N.uasset
[2015.05.27-00.15.26:242][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Metal01_D.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Metal01_D.uasset
[2015.05.27-00.15.26:244][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Metal01_N.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Metal01_N.uasset
[2015.05.27-00.15.26:245][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Metal03_D.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Metal03_D.uasset
[2015.05.27-00.15.26:247][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Metal03_N.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Metal03_N.uasset
[2015.05.27-00.15.26:247][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Painted_04_D.uasset (456) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Painted_04_D.uasset
[2015.05.27-00.15.26:248][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Painted_04_N.uasset (456) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Painted_04_N.uasset
[2015.05.27-00.15.26:249][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Rust_01_D.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Rust_01_D.uasset
[2015.05.27-00.15.26:251][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Rust_01_N.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Rust_01_N.uasset
[2015.05.27-00.15.26:252][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Rust_D.uasset (9329320) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Rust_D.uasset
[2015.05.27-00.15.26:261][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Rust_N.uasset (7504761) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Rust_N.uasset
[2015.05.27-00.15.26:267][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Scuffed_D.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Scuffed_D.uasset
[2015.05.27-00.15.26:268][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Scuffed_N.uasset (453) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Scuffed_N.uasset
[2015.05.27-00.15.26:269][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Steel_D.uasset (3581726) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Steel_D.uasset
[2015.05.27-00.15.26:273][  0]LogPackFactory: Content/StarterContent/Textures/T_Metal_Steel_N.uasset (4922590) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Metal_Steel_N.uasset
[2015.05.27-00.15.26:278][  0]LogPackFactory: Content/StarterContent/Textures/T_Paint_Metal_Rust_D.uasset (456) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Paint_Metal_Rust_D.uasset
[2015.05.27-00.15.26:280][  0]LogPackFactory: Content/StarterContent/Textures/T_Paint_Metal_Rust_N.uasset (456) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Paint_Metal_Rust_N.uasset
[2015.05.27-00.15.26:280][  0]LogPackFactory: Content/StarterContent/Textures/T_PaintedMetal01.uasset (452) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_PaintedMetal01.uasset
[2015.05.27-00.15.26:281][  0]LogPackFactory: Content/StarterContent/Textures/T_PaintedMetal01_N.uasset (454) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_PaintedMetal01_N.uasset
[2015.05.27-00.15.26:282][  0]LogPackFactory: Content/StarterContent/Textures/T_PatchyGrass_D.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_PatchyGrass_D.uasset
[2015.05.27-00.15.26:283][  0]LogPackFactory: Content/StarterContent/Textures/T_PatchyGrass_N.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_PatchyGrass_N.uasset
[2015.05.27-00.15.26:283][  0]LogPackFactory: Content/StarterContent/Textures/T_Perlin_Noise_M.uasset (7869402) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset
[2015.05.27-00.15.26:291][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_01_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_01_D.uasset
[2015.05.27-00.15.26:292][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_01_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_01_N.uasset
[2015.05.27-00.15.26:294][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_03_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_03_D.uasset
[2015.05.27-00.15.26:294][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_03_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_03_N.uasset
[2015.05.27-00.15.26:295][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_05_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_05_D.uasset
[2015.05.27-00.15.26:296][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_05_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_05_N.uasset
[2015.05.27-00.15.26:297][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_06_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_06_D.uasset
[2015.05.27-00.15.26:297][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_06_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_06_N.uasset
[2015.05.27-00.15.26:298][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_07_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_07_D.uasset
[2015.05.27-00.15.26:300][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_07_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_07_N.uasset
[2015.05.27-00.15.26:301][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_07b_D.uasset (448) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_07b_D.uasset
[2015.05.27-00.15.26:302][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_08_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_08_D.uasset
[2015.05.27-00.15.26:303][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_08_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_08_N.uasset
[2015.05.27-00.15.26:304][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_09_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_09_D.uasset
[2015.05.27-00.15.26:305][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_10_D.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_10_D.uasset
[2015.05.27-00.15.26:306][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_10_N.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_10_N.uasset
[2015.05.27-00.15.26:307][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_11b_D.uasset (448) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_11b_D.uasset
[2015.05.27-00.15.26:307][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Basalt_D.uasset (9359943) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset
[2015.05.27-00.15.26:315][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Basalt_N.uasset (7847129) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset
[2015.05.27-00.15.26:323][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Detail_02_D.uasset (454) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Detail_02_D.uasset
[2015.05.27-00.15.26:324][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Detail_02_N.uasset (454) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Detail_02_N.uasset
[2015.05.27-00.15.26:324][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Detail_03_D.uasset (454) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Detail_03_D.uasset
[2015.05.27-00.15.26:325][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset (5327483) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset
[2015.05.27-00.15.26:330][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset (9234423) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset
[2015.05.27-00.15.26:337][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset (8399811) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset
[2015.05.27-00.15.26:344][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Slate_D.uasset (12333988) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Slate_D.uasset
[2015.05.27-00.15.26:353][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Slate_N.uasset (9649859) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Slate_N.uasset
[2015.05.27-00.15.26:361][  0]LogPackFactory: Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset (8829490) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset
[2015.05.27-00.15.26:368][  0]LogPackFactory: Content/StarterContent/Textures/T_RockMesh_M.uasset (2706973) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_RockMesh_M.uasset
[2015.05.27-00.15.26:372][  0]LogPackFactory: Content/StarterContent/Textures/T_RockMesh_N.uasset (5375053) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_RockMesh_N.uasset
[2015.05.27-00.15.26:379][  0]LogPackFactory: Content/StarterContent/Textures/T_Rocky_01_N.uasset (448) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Rocky_01_N.uasset
[2015.05.27-00.15.26:380][  0]LogPackFactory: Content/StarterContent/Textures/T_Shelf_M.uasset (651298) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Shelf_M.uasset
[2015.05.27-00.15.26:382][  0]LogPackFactory: Content/StarterContent/Textures/T_Shelf_N.uasset (1639501) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Shelf_N.uasset
[2015.05.27-00.15.26:385][  0]LogPackFactory: Content/StarterContent/Textures/T_Single_Tile_N.uasset (6402) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Single_Tile_N.uasset
[2015.05.27-00.15.26:387][  0]LogPackFactory: Content/StarterContent/Textures/T_Sky_Clouds_M.uasset (450) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Sky_Clouds_M.uasset
[2015.05.27-00.15.26:388][  0]LogPackFactory: Content/StarterContent/Textures/T_Sky_Stars.uasset (447) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Sky_Stars.uasset
[2015.05.27-00.15.26:388][  0]LogPackFactory: Content/StarterContent/Textures/T_Smoke_SubUV.uasset (2630744) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Smoke_SubUV.uasset
[2015.05.27-00.15.26:392][  0]LogPackFactory: Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset (91431) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset
[2015.05.27-00.15.26:394][  0]LogPackFactory: Content/StarterContent/Textures/T_Spark_Core.uasset (162316) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Spark_Core.uasset
[2015.05.27-00.15.26:396][  0]LogPackFactory: Content/StarterContent/Textures/T_Statue_M.uasset (546786) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Statue_M.uasset
[2015.05.27-00.15.26:402][  0]LogPackFactory: Content/StarterContent/Textures/T_Statue_N.uasset (515360) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Statue_N.uasset
[2015.05.27-00.15.26:404][  0]LogPackFactory: Content/StarterContent/Textures/T_Stone_Brick_D.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Stone_Brick_D.uasset
[2015.05.27-00.15.26:406][  0]LogPackFactory: Content/StarterContent/Textures/T_Stone_Brick_N.uasset (451) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Stone_Brick_N.uasset
[2015.05.27-00.15.26:406][  0]LogPackFactory: Content/StarterContent/Textures/T_TableRound_M.uasset (870486) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_TableRound_M.uasset
[2015.05.27-00.15.26:409][  0]LogPackFactory: Content/StarterContent/Textures/T_TableRound_N.uasset (1549086) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_TableRound_N.uasset
[2015.05.27-00.15.26:412][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Dot_M.uasset (107174) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Dot_M.uasset
[2015.05.27-00.15.26:414][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Dot_N.uasset (202333) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Dot_N.uasset
[2015.05.27-00.15.26:416][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset (793459) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset
[2015.05.27-00.15.26:418][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset (493875) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset
[2015.05.27-00.15.26:420][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Panel_M.uasset (979689) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Panel_M.uasset
[2015.05.27-00.15.26:423][  0]LogPackFactory: Content/StarterContent/Textures/T_Tech_Panel_N.uasset (1860674) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Tech_Panel_N.uasset
[2015.05.27-00.15.26:426][  0]LogPackFactory: Content/StarterContent/Textures/T_Underground_Base_Pipe_D.uasset (461) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Underground_Base_Pipe_D.uasset
[2015.05.27-00.15.26:426][  0]LogPackFactory: Content/StarterContent/Textures/T_Underground_Base_Pipe_N.uasset (461) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_Underground_Base_Pipe_N.uasset
[2015.05.27-00.15.26:428][  0]LogPackFactory: Content/StarterContent/Textures/T_UNV_Concrete02.uasset (452) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_UNV_Concrete02.uasset
[2015.05.27-00.15.26:429][  0]LogPackFactory: Content/StarterContent/Textures/T_UNV_Concrete02_N.uasset (454) -> ../../../../../../Users/shane.coates/Desktop/Heath2.0/TimeManipulationProject/TimeManipulation/Content/StarterContent/Textures/T_UNV_Concrete02_N.uasset
